Company Name,Raw Card Text,Company Rating,Reviews,Industry,Location
Nestlé,"Nestlé | Follow | 3.7 | (2.9k) | FMCG | Gurugram +294 other locations | Highly Rated For | Salary | Critically Rated For | Promotions, Work Life Balance, Work Satisfaction | To view salary insights | Select designation | 2.9k | Reviews | 10.4k | Salaries | 301 | Interviews | 27 | Jobs | 316 | Benefits | 20 | Photos",3.7,10.4,FMCG,Gurugram +294 other locations
Blue Dart Express Ltd,"Blue Dart Express Ltd | Follow | 3.9 | (2.9k) | Logistics | Mumbai +283 other locations | Highly Rated For | Job Security, Company Culture, Work Life Balance | Critically Rated For | Promotions | To view salary insights | Select designation | 2.9k | Reviews | 7k | Salaries | 141 | Interviews | 13 | Jobs | 248 | Benefits | 9 | Photos",3.9,7.0,Logistics,Mumbai +283 other locations
Kansai Nerolac Paints,Kansai Nerolac Paints | Follow | 3.8 | (2.9k) | Chemicals | Mumbai +270 other locations | Critically Rated For | Promotions | To view salary insights | Select designation | 2.9k | Reviews | 8.5k | Salaries | 203 | Interviews | 67 | Jobs | 195 | Benefits | 7 | Photos,3.8,8.5,Chemicals,Mumbai +270 other locations
Exide Industries,"Exide Industries | Follow | 3.4 | (2.9k) | Electrical Equipment | Kolkata +201 other locations | Critically Rated For | Promotions, Company Culture, Work Satisfaction | To view salary insights | Select designation | 2.9k | Reviews | 9.1k | Salaries | 228 | Interviews | 61 | Jobs | 248 | Benefits | 6 | Photos",3.4,9.1,Electrical Equipment,Kolkata +201 other locations
Tata Advanced Systems,"Tata Advanced Systems | Follow | 3.7 | (2.9k) | Defence & Aerospace | Bengaluru +68 other locations | Highly Rated For | Job Security | Critically Rated For | Promotions, Salary | To view salary insights | Select designation | 2.9k | Reviews | 13.6k | Salaries | 203 | Interviews | 11 | Jobs | 165 | Benefits | 7 | Photos",3.7,13.6,Defence & Aerospace,Bengaluru +68 other locations
Blue Star,"Blue Star | Follow | 4.0 | (2.8k) | Consumer Electronics & Appliances | Mumbai +156 other locations | Highly Rated For | Company Culture, Skill Development, Salary | Critically Rated For | Promotions | To view salary insights | Select designation | 2.8k | Reviews | 10.1k | Salaries | 211 | Interviews | 264 | Jobs | 263 | Benefits | 18 | Photos",4.0,10.1,Consumer Electronics & Appliances,Mumbai +156 other locations
Shell,"Shell | Follow | 3.9 | (2.8k) | Oil & Gas | Bengaluru +97 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Work Life Balance, Company Culture, Salary | Critically Rated For | Promotions, Job Security | To view salary insights | Select designation | 2.8k | Reviews | 14.5k | Salaries | 245 | Interviews | 30 | Jobs | 261 | Benefits | 8 | Photos",3.9,14.5,Oil & Gas,Bengaluru +97 other locations
Gallagher,"Gallagher | Follow | 3.6 | (2.8k) | Insurance | Bengaluru +32 other locations | Highly Rated For | Work Life Balance, Job Security | Critically Rated For | Promotions, Salary, Work Satisfaction | To view salary insights | Select designation | 2.8k | Reviews | 15.2k | Salaries | 290 | Interviews | 23 | Jobs | 154 | Benefits | 1 | Photos",3.6,15.2,Insurance,Bengaluru +32 other locations
TVS Supply Chain Solutions,"TVS Supply Chain Solutions | Follow | 3.8 | (2.8k) | Logistics | Chennai +160 other locations | Highly Rated For | Job Security | Critically Rated For | Promotions, Salary | To view salary insights | Select designation | 2.8k | Reviews | 8.6k | Salaries | 174 | Interviews | 15 | Jobs | 195 | Benefits | 21 | Photos",3.8,8.6,Logistics,Chennai +160 other locations
Micro Labs,"Micro Labs | Follow | 3.6 | (2.8k) | Pharma | Bengaluru +158 other locations | Highly Rated For | Job Security | Critically Rated For | Promotions, Salary, Company Culture | To view salary insights | Select designation | 2.8k | Reviews | 10k | Salaries | 158 | Interviews | 15 | Jobs | 210 | Benefits | 4 | Photos",3.6,10.0,Pharma,Bengaluru +158 other locations
KPMG Global Services,"KPMG Global Services | Follow | 3.4 | (2.8k) | Management Consulting | Bengaluru +40 other locations | Critically Rated For | Promotions, Work Satisfaction, Salary | To view salary insights | Select designation | 2.8k | Reviews | 24.8k | Salaries | 280 | Interviews | 26 | Jobs | 20 | Benefits | -- | Photos",3.4,24.8,Management Consulting,Bengaluru +40 other locations
Photon Interactive,"Photon Interactive | Follow | 4.0 | (2.8k) | IT Services & Consulting | Chennai +20 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Skill Development, Salary, Company Culture | To view salary insights | Select designation | 2.8k | Reviews | 7.8k | Salaries | 146 | Interviews | 508 | Jobs | 117 | Benefits | -- | Photos",4.0,7.8,IT Services & Consulting,Chennai +20 other locations
Flex,"Flex | Follow | 3.9 | (2.8k) | Electronics Manufacturing | Chennai +48 other locations | Highly Rated For | Company Culture, Work Life Balance, Skill Development | Critically Rated For | Promotions | To view salary insights | Select designation | 2.8k | Reviews | 15.4k | Salaries | 218 | Interviews | 41 | Jobs | 445 | Benefits | 14 | Photos",3.9,15.4,Electronics Manufacturing,Chennai +48 other locations
KFintech,"KFintech | Follow | 3.3 | (2.8k) | Financial Services | Hyderabad +115 other locations | Critically Rated For | Promotions, Salary, Skill Development | To view salary insights | Select designation | 2.8k | Reviews | 11.4k | Salaries | 181 | Interviews | 24 | Jobs | 61 | Benefits | 2 | Photos",3.3,11.4,Financial Services,Hyderabad +115 other locations
UnitedHealth,"UnitedHealth | Follow | 4.0 | (2.8k) | Healthcare | Hyderabad +19 other locations | Highly Rated For | Job Security, Work Life Balance, Company Culture | Critically Rated For | Promotions, Salary | To view salary insights | Select designation | 2.8k | Reviews | 13.1k | Salaries | 84 | Interviews | -- | Jobs | 435 | Benefits | -- | Photos",4.0,13.1,Healthcare,Hyderabad +19 other locations
Care Health Insurance,"Care Health Insurance | Follow | 3.5 | (2.8k) | Insurance | Gurugram +263 other locations | Critically Rated For | Promotions, Skill Development, Salary | To view salary insights | Select designation | 2.8k | Reviews | 9.2k | Salaries | 177 | Interviews | 31 | Jobs | 185 | Benefits | 11 | Photos",3.5,9.2,Insurance,Gurugram +263 other locations
Ajanta Pharma,Ajanta Pharma | Follow | 3.9 | (2.8k) | Pharma | Mumbai +124 other locations | Highly Rated For | Job Security | Critically Rated For | Promotions | To view salary insights | Select designation | 2.8k | Reviews | 9.3k | Salaries | 174 | Interviews | 22 | Jobs | 237 | Benefits | 10 | Photos,3.9,9.3,Pharma,Mumbai +124 other locations
G4S,"G4S | Follow | 4.0 | (2.8k) | Law Enforcement & Security | Gurugram +173 other locations | Highly Rated For | Work Life Balance, Job Security, Salary | Critically Rated For | Promotions | To view salary insights | Select designation | 2.8k | Reviews | 5.3k | Salaries | 145 | Interviews | 159 | Jobs | 248 | Benefits | 15 | Photos",4.0,5.3,Law Enforcement & Security,Gurugram +173 other locations
Voltas,"Voltas | Follow | 4.0 | (2.8k) | Consumer Electronics & Appliances | Mumbai +210 other locations | Highly Rated For | Job Security, Work Life Balance, Company Culture | Critically Rated For | Promotions | To view salary insights | Select designation | 2.8k | Reviews | 8.8k | Salaries | 183 | Interviews | 41 | Jobs | 265 | Benefits | 3 | Photos",4.0,8.8,Consumer Electronics & Appliances,Mumbai +210 other locations
ACT Fibernet,"ACT Fibernet | Follow | 3.9 | (2.8k) | Telecom | Hyderabad +60 other locations | Highly Rated For | Company Culture, Job Security, Salary | Critically Rated For | Promotions | To view salary insights | Select designation | 2.8k | Reviews | 8k | Salaries | 186 | Interviews | 219 | Jobs | 286 | Benefits | 10 | Photos",3.9,8.0,Telecom,Hyderabad +60 other locations
ElasticRun,"ElasticRun | Follow | 3.6 | (2.8k) | Logistics | Pune +399 other locations | Critically Rated For | Job Security, Promotions, Work Satisfaction | To view salary insights | Select designation | 2.8k | Reviews | 6.8k | Salaries | 283 | Interviews | 7 | Jobs | 228 | Benefits | 45 | Photos",3.6,6.8,Logistics,Pune +399 other locations
Sonalika Tractors,"Sonalika Tractors | Follow | 3.5 | (2.8k) | Automobile | Hoshiarpur +201 other locations | Critically Rated For | Company Culture, Promotions, Work Life Balance | To view salary insights | Select designation | 2.8k | Reviews | 9.5k | Salaries | 180 | Interviews | -- | Jobs | 189 | Benefits | 4 | Photos",3.5,9.5,Automobile,Hoshiarpur +201 other locations
Movate,"Movate | Follow | 3.1 | (2.8k) | IT Services & Consulting | Chennai +40 other locations | Critically Rated For | Promotions, Salary, Company Culture | To view salary insights | Select designation | 2.8k | Reviews | 15.7k | Salaries | 304 | Interviews | 238 | Jobs | 18 | Benefits | 24 | Photos",3.1,15.7,IT Services & Consulting,Chennai +40 other locations
Adani Power,Adani Power | Follow | 3.8 | (2.8k) | Power | Mundra +137 other locations | Critically Rated For | Promotions | To view salary insights | Select designation | 2.8k | Reviews | 10.6k | Salaries | 345 | Interviews | -- | Jobs | 184 | Benefits | 11 | Photos,3.8,10.6,Power,Mundra +137 other locations
GAO Tek,"GAO Tek | Follow | 4.4 | (2.8k) | Electrical Equipment | New York +48 other locations | Highly Rated For | Skill Development, Work Life Balance, Company Culture | Critically Rated For | Salary | To view salary insights | Select designation | 2.8k | Reviews | 270 | Salaries | 817 | Interviews | -- | Jobs | 157 | Benefits | 1 | Photos",4.4,270.0,Electrical Equipment,New York +48 other locations
NoBroker,"NoBroker | Follow | 3.0 | (2.8k) | Internet | Bengaluru +51 other locations | Critically Rated For | Promotions, Work Satisfaction, Job Security | To view salary insights | Select designation | 2.8k | Reviews | 11.4k | Salaries | 297 | Interviews | 549 | Jobs | 368 | Benefits | 25 | Photos",3.0,11.4,Internet,Bengaluru +51 other locations
DBS Bank,"DBS Bank | Follow | 3.7 | (2.7k) | Banking | Hyderabad +186 other locations | Highly Rated For | Salary | Critically Rated For | Promotions, Work Satisfaction | To view salary insights | Select designation | 2.7k | Reviews | 13.4k | Salaries | 212 | Interviews | 374 | Jobs | 199 | Benefits | 11 | Photos",3.7,13.4,Banking,Hyderabad +186 other locations
BlackBuck,"BlackBuck | Follow | 3.7 | (2.7k) | Internet | Bengaluru +368 other locations | Critically Rated For | Promotions, Job Security | To view salary insights | Select designation | 2.7k | Reviews | 6.8k | Salaries | 230 | Interviews | 55 | Jobs | 248 | Benefits | 13 | Photos",3.7,6.8,Internet,Bengaluru +368 other locations
Capita,"Capita | Follow | 3.5 | (2.7k) | BPO | Pune +36 other locations | Critically Rated For | Promotions, Salary, Job Security | To view salary insights | Select designation | 2.7k | Reviews | 12.2k | Salaries | 170 | Interviews | 18 | Jobs | 326 | Benefits | 3 | Photos",3.5,12.2,BPO,Pune +36 other locations
Himalaya Wellness,Himalaya Wellness | Follow | 3.9 | (2.7k) | Pharma | Bengaluru +248 other locations | Critically Rated For | Promotions | To view salary insights | Select designation | 2.7k | Reviews | 6.1k | Salaries | 159 | Interviews | 183 | Jobs | 264 | Benefits | 9 | Photos,3.9,6.1,Pharma,Bengaluru +248 other locations
IntouchCX,"IntouchCX | Follow | 2.8 | (2.8k) | BPO | Hyderabad +25 other locations | Critically Rated For | Promotions, Job Security, Work Satisfaction | To view salary insights | Select designation | 2.8k | Reviews | 10.8k | Salaries | 248 | Interviews | 74 | Jobs | 170 | Benefits | 18 | Photos",2.8,10.8,BPO,Hyderabad +25 other locations
Foundever,"Foundever | Follow | 3.3 | (2.7k) | BPO | Hyderabad +23 other locations | Critically Rated For | Promotions, Salary, Skill Development | To view salary insights | Select designation | 2.7k | Reviews | 9.6k | Salaries | 200 | Interviews | 72 | Jobs | 222 | Benefits | 15 | Photos",3.3,9.6,BPO,Hyderabad +23 other locations
Laurus Labs,"Laurus Labs | Follow | 4.3 | (2.7k) | Pharma | Visakhapatnam +35 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Job Security, Salary, Company Culture | To view salary insights | Select designation | 2.7k | Reviews | 7.6k | Salaries | 165 | Interviews | 3 | Jobs | 232 | Benefits | 11 | Photos",4.3,7.6,Pharma,Visakhapatnam +35 other locations
Domino's Pizza,"Domino's Pizza | Follow | 3.9 | (2.7k) | Hospitality | New Delhi +270 other locations | Highly Rated For | Skill Development, Salary, Company Culture | To view salary insights | Select designation | 2.7k | Reviews | 4.4k | Salaries | 147 | Interviews | 1 | Jobs | 399 | Benefits | 16 | Photos",3.9,4.4,Hospitality,New Delhi +270 other locations
BT Group,"BT Group | Follow | 3.8 | (2.7k) | Telecom | Gurugram +29 other locations | Highly Rated For | Work Life Balance, Company Culture | Critically Rated For | Promotions, Skill Development, Salary | To view salary insights | Select designation | 2.7k | Reviews | 12.3k | Salaries | 239 | Interviews | 21 | Jobs | 294 | Benefits | 24 | Photos",3.8,12.3,Telecom,Gurugram +29 other locations
Fortis Healthcare,"Fortis Healthcare | Follow | 4.1 | (2.7k) | Healthcare | New Delhi +71 other locations | Highly Rated For | Job Security, Skill Development, Company Culture | To view salary insights | Select designation | 2.7k | Reviews | 7.9k | Salaries | 202 | Interviews | 1.7k | Jobs | 154 | Benefits | 3 | Photos",4.1,7.9,Healthcare,New Delhi +71 other locations
Whitehat jr,"Whitehat jr | Follow | 3.3 | (2.7k) | EdTech | Mumbai +49 other locations | Critically Rated For | Job Security, Promotions, Company Culture | To view salary insights | Select designation | 2.7k | Reviews | 8.4k | Salaries | 266 | Interviews | -- | Jobs | 926 | Benefits | 3 | Photos",3.3,8.4,EdTech,Mumbai +49 other locations
JCB,JCB | Follow | 3.8 | (2.7k) | Industrial Machinery | Pune +112 other locations | Highly Rated For | Work Life Balance | Critically Rated For | Promotions | To view salary insights | Select designation | 2.7k | Reviews | 10.2k | Salaries | 185 | Interviews | -- | Jobs | 252 | Benefits | 8 | Photos,3.8,10.2,Industrial Machinery,Pune +112 other locations
CorroHealth Infotech,"CorroHealth Infotech | Follow | 3.6 | (2.7k) | Analytics & KPO | Hyderabad +41 other locations | Highly Rated For | Salary | Critically Rated For | Work Life Balance, Job Security, Promotions | To view salary insights | Select designation | 2.7k | Reviews | 8.4k | Salaries | 293 | Interviews | 186 | Jobs | 40 | Benefits | 19 | Photos",3.6,8.4,Analytics & KPO,Hyderabad +41 other locations
V-Mart,"V-Mart | Follow | 4.0 | (2.7k) | Retail | Gurugram +293 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Skill Development, Job Security, Company Culture | To view salary insights | Select designation | 2.7k | Reviews | 4.7k | Salaries | 206 | Interviews | 14 | Jobs | 229 | Benefits | 18 | Photos",4.0,4.7,Retail,Gurugram +293 other locations
TaskUs,"TaskUs | Follow | 2.9 | (2.6k) | BPO | Indore +42 other locations | Critically Rated For | Job Security, Promotions, Skill Development | To view salary insights | Select designation | 2.6k | Reviews | 10.6k | Salaries | 244 | Interviews | 130 | Jobs | 149 | Benefits | 16 | Photos",2.9,10.6,BPO,Indore +42 other locations
Alldigi Tech,"Alldigi Tech | Follow | 3.8 | (2.6k) | BPO | Chennai +38 other locations | Critically Rated For | Promotions, Salary | To view salary insights | Select designation | 2.6k | Reviews | 7.7k | Salaries | 244 | Interviews | 2 | Jobs | 117 | Benefits | 33 | Photos",3.8,7.7,BPO,Chennai +38 other locations
